6408, 0, 4
6420, 0, 4
6432, 0, 4
6446, 0, 4
6458, 0, 4
6470, 0, 4
6482, 0, 4
6495, 0, 4
6508, 0, 4
6520, 0, 4
6533, 0, 4
6545, 0, 4
6557, 0, 4
6569, 0, 4
6583, 0, 4
6595, 0, 4
6607, 0, 4
6620, 0, 4
6632, 0, 4
6645, 0, 4
6658, 0, 4
6670, 0, 4
6682, 0, 4
6694, 0, 4
6708, 0, 4
6720, 0, 4
6732, 0, 4
6745, 0, 4
6757, 0, 4
6769, 0, 4
6782, 0, 4
6795, 0, 4
6807, 0, 4
6819, 0, 4
6832, 0, 4
6845, 0, 4
6857, 0, 4
6870, 0, 4
6882, 0, 4
6894, 0, 4
6907, 0, 4
6920, 0, 4
6932, 0, 4
6944, 0, 4
6957, 0, 4
6969, 0, 4
6982, 0, 4
6994, 0, 4
7007, 0, 4
7019, 0, 4
7031, 0, 4
7045, 0, 4
7057, 0, 4
7069, 0, 4
7081, 0, 4
7094, 0, 4
7107, 0, 4
7119, 0, 4
7132, 0, 4
7144, 0, 4
7156, 0, 4
7169, 0, 4
7182, 0, 4
7194, 0, 4
7206, 0, 4
7219, 0, 4
7231, 0, 4
7244, 0, 4
7257, 0, 4
7269, 0, 4
7281, 0, 4
7293, 0, 4
7307, 0, 4
7319, 0, 4
7331, 0, 4
7344, 0, 4
7356, 0, 4
7368, 0, 4
7382, 0, 4
7394, 0, 4
7406, 0, 4
7418, 0, 4
7431, 0, 4
7444, 0, 4
7456, 0, 4
7469, 0, 4
7481, 0, 4
7493, 0, 4
7506, 0, 4
7519, 0, 4
7531, 0, 4
7543, 0, 4
7556, 0, 4
7568, 0, 4
7581, 0, 4
7593, 0, 4
7606, 0, 4
7618, 0, 4
7630, 0, 4
7644, 0, 4
7656, 0, 4
7668, 0, 4
7681, 0, 4
7693, 0, 4
7706, 0, 4
7718, 0, 4
7731, 0, 4
7743, 0, 4
7755, 0, 4
7768, 0, 4
7781, 0, 4
7793, 0, 4
7805, 0, 4
7818, 0, 4
7830, 2, 4
7843, 0, 4
7856, 0, 4
7868, 0, 4
7880, 1, 4
7892, 3, 4
7906, 0, 4
7918, 0, 4
7930, 7, 4
7943, 0, 4
7955, 0, 4
7967, 0, 4
7981, 0, 4
7993, 0, 4
8005, 0, 4
8017, 0, 4
8030, 0, 4
8043, 0, 4
8055, 0, 4
8068, 0, 4
8080, 0, 4
8092, 0, 4
8105, 0, 4
8118, 0, 4
8130, 0, 4
8142, 0, 4
8155, 0, 4
8167, 0, 4
8180, 0, 4
8193, 0, 4
8205, 0, 4
8217, 0, 4
8229, 0, 4
8243, 0, 4
8255, 0, 4
8267, 0, 4
8280, 0, 4
8292, 0, 4
8305, 0, 4
8317, 0, 4
8330, 0, 4
8342, 0, 4
8354, 0, 4
8367, 0, 4
8380, 0, 4
8392, 0, 4
8404, 0, 4
8417, 0, 4
8429, 0, 4
8442, 0, 4
8455, 0, 4
8467, 0, 4
8479, 0, 4
8492, 0, 4
8505, 0, 4
8517, 0, 4
8529, 0, 4
8542, 0, 4
8554, 0, 4
8566, 0, 4
8580, 0, 4
8592, 0, 4
8604, 0, 4
8616, 0, 4
8629, 0, 4
8642, 0, 4
8654, 0, 4
8667, 0, 4
8679, 0, 4
8691, 0, 4
8705, 0, 4
8717, 0, 4
8729, 0, 4
8741, 0, 4
8754, 0, 4
8766, 0, 4
8779, 0, 4
8792, 0, 4
8804, 0, 4
8816, 0, 4
8828, 0, 4
8842, 0, 4
8854, 0, 4
8866, 0, 4
8879, 0, 4
8891, 0, 4
8904, 0, 4
8916, 0, 4
8929, 0, 4
8941, 0, 4
8953, 0, 4
8966, 0, 4
8979, 0, 4
8991, 0, 4
9004, 0, 4
9016, 0, 4
9028, 0, 4
9041, 0, 4
9054, 0, 4
9066, 0, 4
9078, 0, 4
9091, 0, 4
9104, 0, 4
9116, 0, 4
9128, 0, 4
9141, 0, 4
9153, 0, 4
9165, 0, 4
9179, 0, 4
9191, 0, 4
9203, 0, 4
9216, 0, 4
9228, 0, 4
9241, 0, 4
9253, 0, 4
9266, 0, 4
9278, 0, 4
9290, 0, 4
9304, 0, 4
9316, 0, 4
9328, 0, 4
9340, 0, 4
9353, 0, 4
9365, 0, 4
9378, 0, 4
9391, 0, 4
9403, 0, 4
9415, 0, 4
9427, 0, 4
9441, 0, 4
9453, 0, 4
9465, 0, 4
9478, 0, 4
9490, 0, 4
9503, 0, 4
9516, 0, 4
9528, 0, 4
9540, 0, 4
9552, 0, 4
9565, 0, 4
9578, 0, 4
9590, 0, 4
9603, 0, 4
9615, 0, 4
9627, 0, 4
9640, 0, 4
9653, 0, 4
9665, 0, 4
9677, 0, 4
9690, 0, 4
9703, 0, 4
9715, 0, 4
9728, 0, 4
9740, 0, 4
9752, 0, 4
9764, 0, 4
9778, 0, 4
9790, 0, 4
9802, 0, 4
9815, 0, 4
9827, 0, 4
9840, 0, 4
9852, 0, 4
9865, 0, 4
9877, 0, 4
9889, 0, 4
9903, 0, 4
9915, 0, 4
9927, 0, 4
9939, 0, 4
9952, 0, 4
9964, 0, 4
9977, 0, 4
9990, 0, 4
10002, 0, 4
10015, 0, 4
10029, 0, 4
10043, 0, 4
10056, 0, 4
10070, 0, 4
10083, 0, 4
10096, 0, 4
10110, 0, 4
10124, 0, 4
10137, 0, 4
10150, 0, 4
10164, 0, 4
10178, 0, 4
10191, 0, 4
10205, 0, 4
10218, 0, 4
10232, 0, 4
10246, 0, 4
10259, 0, 4
10272, 0, 4
10286, 0, 4
10300, 0, 4
10313, 0, 4
10327, 0, 4
10340, 0, 4
10353, 0, 4
10368, 0, 4
10381, 0, 4
10394, 0, 4
10407, 0, 4
10421, 0, 4
10435, 0, 4
10448, 0, 4
10462, 0, 4
10475, 0, 4
10488, 0, 4
10503, 0, 4
10516, 0, 4
10529, 0, 4
10543, 0, 4
10556, 0, 4
10570, 0, 4
10584, 0, 4
10597, 0, 4
10610, 0, 4
10624, 0, 4
10638, 0, 4
10651, 0, 4
10664, 0, 4
10678, 0, 4
10691, 0, 4
10705, 0, 4
10719, 0, 4
10732, 0, 4
10745, 0, 4
10759, 0, 4
10773, 0, 4
10786, 0, 4
10800, 0, 4
10813, 0, 4
10826, 0, 4
10841, 0, 4
10854, 0, 4
10867, 0, 4
10881, 0, 4
10894, 0, 4
10908, 0, 4
10921, 0, 4
10935, 0, 4
10948, 0, 4
10961, 0, 4
10976, 0, 4
10989, 0, 4
11002, 0, 4
11016, 0, 4
11029, 0, 4
11043, 0, 4
11057, 0, 4
11070, 0, 4
11083, 0, 4
11098, 0, 4
11111, 0, 4
11124, 0, 4
11138, 0, 4
11151, 0, 4
11165, 0, 4
11179, 0, 4
11192, 0, 4
11205, 0, 4
11218, 0, 4
11233, 0, 4
11246, 0, 4
11259, 0, 4
11273, 0, 4
11286, 0, 4
11300, 0, 4
11314, 0, 4
11327, 0, 4
11340, 0, 4
11354, 0, 4
11368, 0, 4
11381, 0, 4
11395, 0, 4
11408, 0, 4
11421, 0, 4
11436, 0, 4
11449, 0, 4
11462, 0, 4
11475, 0, 4
11489, 0, 4
11503, 0, 4
11516, 0, 4
11530, 0, 4
11543, 0, 4
11556, 0, 4
11571, 0, 4
11584, 0, 4
11597, 0, 4
11611, 0, 4
11624, 0, 4
11638, 0, 4
11652, 0, 4
11665, 0, 4
11678, 0, 4
11692, 0, 4
11706, 0, 4
11719, 0, 4
11732, 0, 4
11746, 0, 4
11759, 0, 4
11773, 0, 4
11787, 0, 4
11800, 0, 4
11813, 0, 4
11827, 0, 4
11841, 0, 4
11854, 0, 4
11868, 0, 4
11881, 0, 4
11894, 0, 4
11909, 0, 4
11922, 0, 4
11935, 0, 4
11949, 0, 4
11963, 0, 4
11976, 0, 4
11990, 0, 4
12003, 0, 4
12016, 0, 4
12030, 0, 4
12044, 0, 4
12057, 0, 4
12070, 0, 4
12084, 0, 4
12098, 0, 4
12111, 0, 4
12125, 0, 4
12138, 0, 4
12151, 0, 4
12166, 0, 4
12179, 0, 4
12192, 0, 4
12206, 0, 4
12219, 0, 4
12233, 0, 4
12247, 0, 4
12260, 0, 4
12273, 0, 4
12286, 0, 4
12301, 0, 4
12314, 0, 4
12327, 0, 4
12341, 0, 4
12354, 0, 4
12368, 0, 4
12382, 0, 4
12395, 0, 4
12408, 0, 4
12422, 0, 4
12436, 0, 4
12449, 0, 4
12463, 0, 4
12476, 0, 4
12489, 0, 4
12504, 0, 4
12517, 0, 4
12530, 0, 4
12544, 0, 4
12557, 0, 4
12571, 0, 4
12584, 0, 4
12598, 0, 4
12611, 0, 4
12624, 0, 4
12639, 0, 4
12652, 0, 4
12665, 0, 4
12679, 0, 4
12692, 0, 4
12706, 0, 4
12720, 0, 4
12733, 0, 4
12746, 0, 4
12760, 0, 4
12774, 0, 4
12787, 0, 4
12801, 0, 4
12814, 0, 4
12828, 0, 4
12841, 0, 4
12855, 0, 4
12868, 0, 4
12881, 0, 4
12896, 0, 4
12909, 0, 4
12922, 0, 4
12936, 0, 4
12949, 0, 4
12963, 0, 4
12977, 0, 4
12990, 0, 4
13003, 0, 4
13017, 0, 4
13031, 0, 4
13044, 0, 4
13058, 0, 4
13071, 0, 4
13084, 0, 4
13099, 0, 4
13112, 0, 4
13125, 0, 4
13138, 0, 4
13152, 0, 4
13166, 0, 4
13179, 0, 4
13193, 0, 4
13206, 0, 4
13219, 0, 4
13234, 0, 4
13247, 0, 4
13260, 0, 4
13274, 0, 4
13287, 0, 4
13301, 0, 4
13315, 0, 4
13328, 0, 4
13341, 0, 4
13355, 0, 4
13369, 0, 4
13382, 0, 4
13395, 0, 4
13409, 0, 4
13422, 0, 4
13436, 0, 4
13450, 0, 4
13463, 0, 4
13476, 0, 4
13490, 0, 4
13504, 0, 4
13517, 0, 4
13531, 0, 4
13544, 0, 4
13557, 0, 4
13572, 0, 4
13585, 0, 4
13598, 0, 4
13612, 0, 4
13625, 0, 4
13639, 0, 4
13652, 0, 4
13666, 0, 4
13679, 0, 4
13693, 0, 4
13707, 0, 4
13720, 0, 4
13733, 0, 4
13747, 0, 4
13761, 0, 4
13774, 0, 4
13788, 0, 4
13801, 0, 4
13814, 0, 4
13829, 0, 4
13842, 0, 4
13855, 0, 4
13869, 0, 4
13882, 0, 4
13896, 0, 4
13910, 0, 4
13923, 0, 4
13936, 0, 4
13949, 0, 4
13964, 0, 4
13977, 0, 4
13990, 0, 4
14004, 0, 4
14017, 0, 4
14031, 0, 4
14045, 0, 4
14058, 0, 4
14071, 0, 4
14085, 0, 4
14099, 0, 4
14112, 0, 4
14126, 0, 4
14139, 0, 4
14152, 0, 4
14167, 0, 4
14180, 0, 4
14193, 0, 4
14206, 0, 4
14220, 0, 4
14234, 0, 4
14247, 0, 4
14261, 0, 4
14274, 0, 4
14287, 0, 4
14302, 0, 4
14315, 0, 4
14328, 0, 4
14342, 0, 4
14355, 0, 4
14369, 0, 4
14383, 0, 4
14396, 0, 4
14409, 0, 4
14423, 0, 4
14437, 0, 4
14450, 0, 4
14464, 0, 4
14477, 0, 4
14490, 0, 4
14504, 0, 4
14518, 0, 4
14531, 0, 4
14544, 0, 4
14559, 0, 4
14572, 0, 4
14585, 0, 4
14599, 0, 4
14612, 0, 4
14626, 0, 4
14640, 0, 4
14653, 0, 4
14666, 0, 4
14680, 0, 4
14694, 0, 4
14707, 0, 4
14721, 0, 4
14734, 0, 4
14747, 0, 4
14761, 0, 4
14775, 0, 4
14788, 0, 4
14801, 0, 4
14815, 0, 4
14829, 0, 4
14842, 0, 4
14856, 0, 4
14869, 0, 4
14882, 0, 4
14897, 0, 4
14910, 0, 4
14923, 0, 4
14937, 0, 4
14950, 0, 4
14964, 0, 4
14978, 0, 4
14991, 0, 4
15004, 0, 4
15017, 0, 4
15032, 0, 4
15045, 0, 4
15058, 0, 4
15072, 0, 4
15085, 0, 4
15099, 0, 4
15113, 0, 4
15126, 0, 4
15139, 0, 4
15153, 0, 4
15167, 0, 4
15180, 0, 4
15194, 0, 4
15207, 0, 4
15220, 0, 4
15235, 0, 4
15248, 0, 4
15261, 0, 4
15275, 0, 4
15288, 0, 4
15302, 0, 4
15315, 0, 4
15329, 0, 4
15342, 0, 4
15355, 0, 4
15370, 0, 4
15383, 0, 4
15396, 0, 4
15410, 0, 4
15424, 0, 4
15437, 0, 4
15451, 0, 4
15464, 0, 4
15477, 0, 4
15492, 0, 4
15505, 0, 4
15518, 0, 4
15532, 0, 4
15545, 0, 4
15559, 0, 4
15572, 0, 4
15586, 0, 4
15599, 0, 4
15612, 0, 4
15627, 0, 4
15640, 0, 4
15653, 0, 4
15667, 0, 4
15680, 0, 4
15694, 0, 4
15708, 0, 4
15721, 0, 4
15734, 0, 4
15748, 0, 4
15762, 0, 4
15775, 0, 4
15789, 0, 4
15802, 0, 4
15815, 0, 4
15830, 0, 4
15843, 0, 4
15856, 0, 4
15869, 0, 4
15883, 0, 4
15897, 0, 4
15910, 0, 4
15924, 0, 4
15937, 0, 4
15950, 0, 4
15965, 0, 4
15978, 0, 4
15991, 0, 4
16005, 0, 4
16018, 0, 4
16032, 0, 4
16046, 0, 4
16059, 0, 4
16072, 0, 4
16086, 0, 4
16100, 0, 4
16113, 0, 4
16126, 0, 4
16140, 0, 4
16153, 0, 4
16167, 0, 4
16181, 0, 4
16194, 0, 4
16207, 0, 4
16221, 0, 4
16235, 0, 4
16248, 0, 4
16262, 0, 4
16275, 0, 4
16289, 0, 4
16303, 0, 4
16316, 0, 4
16329, 0, 4
16343, 0, 4
16357, 0, 4
16370, 0, 4
16384, 0, 4
16397, 0, 4
16410, 0, 4
16424, 0, 4
16438, 0, 4
16451, 0, 4
16464, 0, 4
16478, 0, 4
16492, 0, 4
16505, 0, 4
16519, 0, 4
16532, 0, 4
16545, 0, 4
16560, 0, 4
16573, 0, 4
16586, 0, 4
16600, 0, 4
16613, 0, 4
16627, 0, 4
16641, 0, 4
16654, 0, 4
16667, 0, 4
16680, 0, 4
16695, 0, 4
16708, 0, 4
16721, 0, 4
16735, 0, 4
16748, 0, 4
16762, 0, 4
16776, 0, 4
16789, 0, 4
16802, 13, 4
16817, 0, 4
16831, 0, 4
16844, 0, 4
16858, 0, 4
16871, 0, 4
16884, 0, 4
16899, 0, 4
16912, 0, 4
16925, 0, 4
16939, 0, 4
16952, 0, 4
16966, 0, 4
16979, 0, 4
16993, 0, 4
17006, 0, 4
17019, 0, 4
17034, 0, 4
17047, 0, 4
17060, 0, 4
17074, 0, 4
17088, 0, 4
17101, 0, 4
17115, 0, 4
17128, 0, 4
17141, 0, 4
17156, 0, 4
17169, 0, 4
17182, 0, 4
17196, 0, 4
17209, 0, 4
17223, 0, 4
17236, 0, 4
17250, 0, 4
17263, 0, 4
17276, 0, 4
17291, 0, 4
17304, 0, 4
17317, 0, 4
17331, 0, 4
17344, 0, 4
17358, 0, 4
17372, 0, 4
17385, 0, 4
17398, 0, 4
17412, 0, 4
17426, 0, 4
17439, 0, 4
17453, 0, 4
17466, 0, 4
17479, 0, 4
17494, 0, 4
17507, 0, 4
17520, 0, 4
17533, 0, 4
17547, 0, 4
17561, 0, 4
17574, 0, 4
17588, 0, 4
17601, 0, 4
17614, 0, 4
17629, 0, 4
17642, 0, 4
17655, 0, 4
17669, 0, 4
17682, 0, 4
17696, 0, 4
17710, 0, 4
17723, 0, 4
17736, 0, 4
17750, 0, 4
17764, 0, 4
17777, 0, 4
17790, 0, 4
17804, 0, 4
17817, 0, 4
17831, 0, 4
17845, 0, 4
17858, 0, 4
17871, 0, 4
17885, 0, 4
17899, 0, 4
17912, 0, 4
17926, 0, 4
17939, 0, 4
17953, 0, 4
17967, 0, 4
17980, 0, 4
17993, 0, 4
18007, 0, 4
18021, 0, 4
18034, 0, 4
18048, 0, 4
18061, 0, 4
18074, 0, 4
18088, 0, 4
18102, 0, 4
18115, 0, 4
18128, 0, 4
18142, 0, 4
18156, 0, 4
18169, 0, 4
18183, 0, 4
18196, 0, 4
18209, 0, 4
18224, 0, 4
18237, 0, 4
18250, 0, 4
18264, 0, 4
18277, 0, 4
18291, 0, 4
18305, 0, 4
18318, 0, 4
18331, 0, 4
18344, 0, 4
18359, 0, 4
18372, 0, 4
18385, 1, 4
18399, 7, 4
18412, 12, 4
18427, 16, 4
18442, 18, 4
18456, 23, 4
18470, 26, 4
18486, 30, 4
18500, 33, 4
18514, 38, 4
18529, 41, 4
18543, 45, 4
18558, 49, 4
18573, 53, 5
18587, 56, 5
18601, 79, 5
18617, 64, 5
18631, 74, 5
18646, 76, 5
18660, 81, 5
18674, 85, 5
18690, 91, 5
18704, 95, 5
18718, 100, 5
18734, 106, 6
18750, 105, 6
18765, 126, 6
18781, 122, 6
18796, 127, 6
18811, 132, 6
18828, 135, 6
18843, 139, 6
18859, 142, 6
18874, 145, 6
18890, 147, 6
18906, 151, 6
18921, 153, 6
18936, 156, 7
18953, 161, 7
18968, 175, 7
18983, 164, 7
18999, 173, 7
19015, 174, 7
19031, 178, 7
19046, 182, 7
19061, 184, 7
19077, 186, 7
19093, 189, 7
19108, 192, 7
19124, 196, 7
19139, 199, 7
19155, 200, 7
19171, 203, 7
19186, 208, 8
19202, 210, 8
19218, 209, 8
19233, 223, 8
19249, 216, 8
19264, 224, 8
19279, 227, 8
19296, 228, 8
19311, 231, 8
19326, 234, 8
19342, 236, 8
19358, 238, 8
19374, 240, 8
19389, 242, 8
19404, 244, 8
19421, 247, 8
19436, 251, 8
19451, 253, 8
19467, 255, 8
19483, 258, 9
19499, 249, 8
19514, 271, 9
19529, 264, 9
19545, 271, 9
19561, 274, 9
19576, 277, 9
19592, 279, 9
19607, 282, 9
19623, 284, 9
19639, 286, 9
19654, 287, 9
19670, 288, 9
19686, 290, 9
19701, 293, 9
19717, 295, 9
19732, 296, 9
19748, 298, 9
19764, 299, 9
19779, 301, 9
19794, 303, 9
19810, 304, 9
19826, 306, 9
19842, 309, 10
19858, 315, 10
19874, 312, 10
19892, 307, 10
19908, 323, 10
19924, 318, 10
19941, 323, 10
19958, 331, 10
19975, 328, 10
19991, 328, 10
20007, 334, 10
20025, 334, 10
20041, 336, 10
20058, 342, 10
20074, 342, 10
20091, 344, 10
20108, 351, 10
20124, 348, 10
20141, 352, 10
20158, 351, 10
20174, 353, 10
20191, 359, 11
20207, 367, 11
20225, 360, 11
